"ids","Period","GlobalID","GroupID","Choice","Round","Theta","x","session","Choicebayes","Choicebayesx"
102194,20,4,4,0,19,213.72032,237.8846371,102,0,0
102194,21,4,4,0,19,212.6251754,240.6752306,102,0,0
102194,22,4,4,0,19,218.0242558,217.6285129,102,0,0
102194,23,4,4,0,19,219.7998959,223.2782801,102,0,0
102194,24,4,4,0,19,215.6905655,234.8303206,102,0,0
102194,25,4,4,0,19,214.3391763,213.3117396,102,0,0
102194,26,4,4,0,19,216.5060122,243.3648175,102,0,0
102194,27,4,4,0,19,221.2073628,166.3919245,102,0,0
102194,28,4,4,0,19,214.8749602,194.8922004,102,0,0
102194,29,4,4,0,19,208.0555443,173.8850605,102,0,0
102194,30,4,4,0,19,204.3112127,261.2674493,102,0,0
102194,31,4,4,0,19,206.9540332,177.4931514,102,0,0
102194,32,4,4,0,19,212.4113019,182.0706098,102,0,0
102194,33,4,4,0,19,206.1355433,201.2656685,102,0,0
102194,34,4,4,0,19,200.1848888,106.6113074,102,0,0
102194,35,4,4,0,19,201.692889,193.1303042,102,0,0
102194,36,4,4,0,19,203.5935151,208.7262563,102,0,0
102194,37,4,4,0,19,203.6547042,177.6691521,102,0,0
102194,38,4,4,0,19,205.9228872,201.7612514,102,0,0
102194,39,4,4,0,19,204.9735499,213.0020283,102,0,0
102194,40,4,4,0,19,206.9259735,200.000246,102,0,0
102194,41,4,4,0,19,208.674629,171.1283626,102,0,0
102194,42,4,4,0,19,206.7477218,202.1502773,102,0,0
102194,43,4,4,0,19,198.3248447,181.4959494,102,0,0
102194,44,4,4,0,19,206.8703719,184.7818439,102,0,0
102194,45,4,4,0,19,201.3866827,189.1347663,102,0,0
102194,46,4,4,0,19,197.501292,212.9729381,102,0,0
102194,47,4,4,0,19,203.6044015,221.1791798,102,0,0
102194,48,4,4,0,19,205.1470907,198.4386469,102,0,0
102194,49,4,4,0,19,206.0468468,175.2342321,102,0,0
102194,50,4,4,0,19,201.1738834,169.4009495,102,0,0
102194,51,4,4,0,19,206.3215021,210.231899,102,0,0
102194,52,4,4,0,19,219.1978178,166.7035505,102,0,0
102194,53,4,4,0,19,225.3035514,241.9844246,102,0,0
102194,54,4,4,0,19,216.9598764,228.3877779,102,0,0
102194,55,4,4,0,19,215.1291215,219.7152343,102,0,0
102194,56,4,4,0,19,214.240641,167.7797517,102,0,0
102194,57,4,4,0,19,217.6283743,253.9359133,102,0,0
102194,58,4,4,0,19,217.3946038,220.6162083,102,0,0
102194,59,4,4,0,19,217.0682196,290.0922508,102,0,0
102194,60,4,4,0,19,220.3933686,202.9938956,102,0,0
102194,61,4,4,0,19,221.7382861,226.9036658,102,0,0
102194,62,4,4,0,19,229.2482306,232.125868,102,0,0
102194,63,4,4,0,19,230.5248917,229.3672347,102,0,0
102194,64,4,4,0,19,225.2525314,144.6871762,102,0,0
102194,65,4,4,0,19,223.3318656,274.0017112,102,0,0
102194,66,4,4,0,19,223.4643048,270.5631799,102,0,0
102194,67,4,4,0,19,219.6214748,231.2831134,102,0,0
102194,68,4,4,0,19,210.9917176,238.5571147,102,0,0
102194,69,4,4,0,19,209.7680086,205.8882445,102,0,0
102194,70,4,4,0,19,197.7696413,235.3667699,102,0,0
102194,71,4,4,0,19,192.3859032,192.4684308,102,0,0
102194,72,4,4,0,19,197.7657457,219.6219522,102,0,0
102194,73,4,4,0,19,210.7992104,226.0614358,102,0,0
102194,74,4,4,0,19,211.3543522,262.193742,102,0,0
102194,75,4,4,0,19,205.33729,225.1245573,102,0,0
102194,76,4,4,0,19,211.9558206,227.3652733,102,0,0
102194,77,4,4,0,19,222.0509946,209.6621211,102,0,0
102194,78,4,4,0,19,223.1974575,224.7740678,102,0,0
102194,79,4,4,0,19,219.5239706,186.8980811,102,0,0
102194,80,4,4,0,19,214.7151589,220.5625235,102,0,0
102195,1,5,5,0,19,200,183.9667896,102,0,0
102195,2,5,5,0,19,198.8161174,182.2369645,102,0,0
102195,3,5,5,0,19,206.8233358,165.6235178,102,0,0
102195,4,5,5,0,19,205.3404217,212.5243661,102,0,0
102195,5,5,5,0,19,196.6971684,235.9369293,102,0,0
102195,6,5,5,0,19,202.4963298,177.9466135,102,0,0
102195,7,5,5,0,19,196.8355967,184.1634556,102,0,0
102195,8,5,5,0,19,205.3210304,154.5150108,102,0,0
102195,9,5,5,0,19,206.8296217,191.6289082,102,0,0
102195,10,5,5,0,19,206.5587496,192.7455063,102,0,0
102195,11,5,5,0,19,194.9966601,234.2907673,102,0,0
102195,12,5,5,0,19,197.7124007,159.8745637,102,0,0
102195,13,5,5,0,19,200.3985088,194.46602,102,0,0
102195,14,5,5,0,19,199.012551,259.4000072,102,0,0
102195,15,5,5,0,19,194.4731863,226.4741398,102,0,0
102195,16,5,5,0,19,189.7566112,235.2504578,102,0,0
102195,17,5,5,0,19,195.1166219,244.616587,102,0,0
102195,18,5,5,0,19,200.7747142,275.0338649,102,0,0
102195,19,5,5,0,19,212.373088,199.5485176,102,0,0
102195,20,5,5,0,19,207.5225068,182.8769502,102,0,0
102195,21,5,5,0,19,200.1192741,179.6072978,102,0,0
102195,22,5,5,0,19,204.7416817,142.2013278,102,0,0
102195,23,5,5,0,19,201.9280995,201.3443359,102,0,0
102195,24,5,5,0,19,193.5606106,144.6092393,102,0,0
102195,25,5,5,0,19,201.4946423,206.5537461,102,0,0
102195,26,5,5,0,19,191.2310987,213.6417433,102,0,0
102195,27,5,5,0,19,181.4516971,176.0239037,102,0,0
102195,28,5,5,0,19,178.869959,174.7675188,102,0,0
102195,29,5,5,0,19,176.4104309,226.738583,102,0,0
102195,30,5,5,0,19,165.7388814,102.9568311,102,0,0
102195,31,5,5,0,19,163.8966147,143.4527874,102,1,0
102195,32,5,5,0,19,166.6038696,158.041669,102,1,1
102195,33,5,5,0,19,170.1182314,212.3573032,102,1,1
102195,34,5,5,0,19,175.1814784,190.6932082,102,1,1
102195,35,5,5,0,19,172.3879972,192.8245734,102,1,0
102195,36,5,5,0,19,168.3721535,207.1554031,102,1,0
102195,37,5,5,0,19,165.6695007,112.6096327,102,1,0
102195,38,5,5,0,19,175.8611196,217.760301,102,1,0
102195,39,5,5,0,19,182.1956012,172.5902595,102,1,1
102195,40,5,5,0,19,172.0783073,175.9467128,102,1,0
102195,41,5,5,0,19,165.4767572,262.7923716,102,0,0
102195,42,5,5,1,19,170.1518989,102.3566075,102,0,0
102195,43,5,5,1,19,168.6761072,140.2875976,102,1,0
102195,44,5,5,1,19,166.8824014,182.1229714,102,1,0
102195,45,5,5,1,19,157.4870316,102.0744893,102,1,0
102195,46,5,5,1,19,156.1492487,133.9745459,102,1,0
102195,47,5,5,1,19,155.9639078,175.8428243,102,1,1
102195,48,5,5,1,19,153.6290025,148.1578253,102,1,1
102195,49,5,5,1,19,160.8784353,100.7223983,102,1,1
102195,50,5,5,1,19,151.1859012,175.4356526,102,0,1
102195,51,5,5,1,19,150.090169,137.5402246,102,1,1
102195,52,5,5,1,19,142.854547,202.9113651,102,1,0
102195,53,5,5,1,19,152.6997749,150.7337685,102,1,0
102195,54,5,5,1,19,148.0896223,131.2343229,102,1,0
102195,55,5,5,1,19,143.7470917,189.1953157,102,1,1
102195,56,5,5,1,19,138.5540581,160.3958819,102,1,1
102195,57,5,5,1,19,143.888717,139.2833112,102,1,1
102195,58,5,5,1,19,152.6531259,183.0449392,102,1,1
102195,59,5,5,1,19,154.6669409,182.8984688,102,0,1
102195,60,5,5,1,19,158.2995196,138.716599,102,1,1
102195,61,5,5,1,19,150.3150489,177.5398323,102,0,1
102195,62,5,5,1,19,147.4110552,126.7721201,102,1,1
102195,63,5,5,1,19,152.9358056,213.9158697,102,1,0
102195,64,5,5,1,19,146.0237321,107.5733424,102,1,0
102195,65,5,5,1,19,145.7013254,167.5966089,102,1,0
102195,66,5,5,1,19,142.8848002,114.0913795,102,1,1
102195,67,5,5,1,19,136.2926637,146.7406451,102,1,1
102195,68,5,5,1,19,138.5789335,206.7500873,102,0,1
102195,69,5,5,1,19,145.1419655,78.04264441,102,0,1
102195,70,5,5,1,19,145.0751538,151.2780134,102,1,1
102195,71,5,5,1,19,148.5284202,155.0168346,102,1,1
102195,72,5,5,1,19,147.453859,119.8922467,102,1,1
102195,73,5,5,1,19,154.5788237,139.4547487,102,1,1
102195,74,5,5,1,19,143.9053139,128.6938234,102,1,1
102195,75,5,5,1,19,148.3476546,210.1393394,102,1,1
102195,76,5,5,1,19,149.6151522,165.9636798,102,1,1
102195,77,5,5,1,19,140.2254277,125.0796859,102,1,1
102195,78,5,5,1,19,136.6556814,150.2227777,102,1,1
102195,79,5,5,1,19,141.9031564,110.8322695,102,1,1
102195,80,5,5,1,19,152.0393061,153.5390708,102,1,1
102201,1,1,1,0,20,200,238.2331064,102,0,0
102201,2,1,1,0,20,203.1283021,203.2586632,102,0,0
102201,3,1,1,0,20,199.8447181,193.6243043,102,0,0
102201,4,1,1,0,20,201.5547845,233.7011467,102,0,0
102201,5,1,1,0,20,208.8657471,200.8922439,102,0,0
102201,6,1,1,0,20,206.5617218,156.8580567,102,0,0
102201,7,1,1,0,20,204.1532161,204.2249083,102,0,0
102201,8,1,1,0,20,207.4599924,196.8242599,102,0,0
102201,9,1,1,0,20,201.9389243,241.2842572,102,0,0
102201,10,1,1,0,20,202.6183561,230.7669843,102,0,0
102201,11,1,1,0,20,198.539462,246.6740901,102,0,0
102201,12,1,1,0,20,195.0989142,223.5790979,102,0,0
102201,13,1,1,0,20,198.2685176,186.5813201,102,0,0
102201,14,1,1,0,20,195.5219042,234.171419,102,0,0
102201,15,1,1,0,20,191.3329527,153.1998032,102,0,0
102201,16,1,1,0,20,191.2981008,232.2288003,102,0,0
102201,17,1,1,0,20,188.0989677,178.5879027,102,0,0
102201,18,1,1,0,20,193.1029811,242.1547085,102,0,0
102201,19,1,1,0,20,191.858649,186.8707134,102,0,0
102201,20,1,1,0,20,204.1358091,229.015803,102,0,1
102201,21,1,1,0,20,212.0152981,219.4016066,102,0,0
102201,22,1,1,0,20,212.965662,189.7287262,102,0,0
102201,23,1,1,0,20,208.2438648,181.9088361,102,0,0
102201,24,1,1,0,20,212.9233631,239.6939085,102,0,0
102201,25,1,1,0,20,217.5369628,240.8679552,102,0,0
102201,26,1,1,0,20,217.3331904,204.0261167,102,0,0
102201,27,1,1,0,20,212.7304165,177.5365977,102,0,0
102201,28,1,1,0,20,218.553696,217.3035945,102,0,0
102201,29,1,1,0,20,215.4113767,164.493592,102,0,0
102201,30,1,1,0,20,213.9670951,193.0206941,102,0,0
102201,31,1,1,0,20,211.3068994,303.7234908,102,0,0
102201,32,1,1,0,20,217.4589988,230.3682883,102,0,0
102201,33,1,1,0,20,224.2454065,228.6433662,102,0,0
102201,34,1,1,0,20,221.8365525,282.7737947,102,0,0
102201,35,1,1,0,20,224.0629271,218.7356494,102,0,0
102201,36,1,1,0,20,227.3341784,227.5215904,102,0,0
102201,37,1,1,0,20,228.3404561,206.6104079,102,0,0
102201,38,1,1,0,20,224.5250432,211.0413754,102,0,0
102201,39,1,1,0,20,232.3935501,219.1629632,102,0,0
102201,40,1,1,0,20,228.9614847,210.0955586,102,0,0
102201,41,1,1,0,20,224.90121,168.6260805,102,0,0
102201,42,1,1,0,20,222.8210845,210.0863966,102,0,0
102201,43,1,1,0,20,221.2569129,258.6917288,102,0,0
102201,44,1,1,0,20,221.5407123,257.5430817,102,0,0
102201,45,1,1,0,20,223.5280697,221.2332283,102,0,0
102201,46,1,1,0,20,225.3571424,247.6769679,102,0,0
102201,47,1,1,0,20,238.5403566,218.9800065,102,0,0
102201,48,1,1,0,20,229.18167,261.0026229,102,0,0
102201,49,1,1,0,20,212.3920168,189.6163712,102,0,0
102201,50,1,1,0,20,208.8059817,198.8922307,102,0,0
102201,51,1,1,0,20,210.3179981,231.3876446,102,0,0
102201,52,1,1,0,20,221.490474,254.181864,102,0,0
102201,53,1,1,0,20,221.6665515,188.2607811,102,0,0
102201,54,1,1,0,20,219.4422096,240.3987259,102,0,0
102201,55,1,1,0,20,212.416116,218.5252972,102,0,0
102201,56,1,1,0,20,216.3841407,110.672589,102,0,0
102201,57,1,1,0,20,218.5125938,213.9081397,102,0,0
102201,58,1,1,0,20,206.8538957,221.6622626,102,0,0
102201,59,1,1,0,20,207.1120117,177.9353878,102,0,0
102201,60,1,1,0,20,215.692404,187.884473,102,0,0
102201,61,1,1,0,20,211.0370698,235.2734585,102,0,0
102201,62,1,1,0,20,206.236064,283.1297671,102,0,0
102201,63,1,1,0,20,202.4086109,190.1524255,102,0,0
102201,64,1,1,0,20,204.3073487,246.6370936,102,0,0
102201,65,1,1,0,20,205.7011151,215.7336947,102,0,0
102201,66,1,1,0,20,217.7557962,199.0703326,102,0,0
102201,67,1,1,0,20,223.9810439,240.3844929,102,0,0
102201,68,1,1,0,20,216.3387481,220.9775238,102,0,0
102201,69,1,1,0,20,216.7832411,236.0152131,102,0,0
102201,70,1,1,0,20,213.2419881,243.0639495,102,0,0
102201,71,1,1,0,20,210.4018242,201.9167502,102,0,0
102201,72,1,1,0,20,208.9663989,207.9240155,102,0,0
102201,73,1,1,0,20,210.8766019,204.8704038,102,0,0
102201,74,1,1,0,20,211.9484599,221.6223808,102,0,0
102201,75,1,1,0,20,213.6573189,260.5761865,102,0,0
102201,76,1,1,0,20,215.0806127,213.6560644,102,0,0
102201,77,1,1,0,20,210.5449985,179.1820354,102,0,0
102201,78,1,1,0,20,211.3228952,203.129706,102,0,0
102201,79,1,1,0,20,218.6322059,248.2308498,102,0,0
102201,80,1,1,0,20,227.6406816,217.9986429,102,0,0
102202,1,2,2,0,20,200,280.0372776,102,0,0
102202,2,2,2,0,20,194.9731102,132.1095186,102,0,0
102202,3,2,2,0,20,197.1006179,189.2143455,102,0,0
102202,4,2,2,0,20,191.1646387,159.2698921,102,0,0
102202,5,2,2,0,20,206.8872157,216.1149146,102,0,0
102202,6,2,2,0,20,210.1237408,257.7600025,102,0,0
102202,7,2,2,0,20,206.5503391,170.6393057,102,0,0
102202,8,2,2,0,20,207.8699043,153.6928723,102,0,0
102202,9,2,2,0,20,208.5711506,210.2448772,102,0,0
102202,10,2,2,0,20,212.1765366,223.8433366,102,0,0
102202,11,2,2,0,20,205.9380034,169.3832756,102,0,0
102202,12,2,2,0,20,201.3218595,206.6616075,102,0,0
102202,13,2,2,0,20,203.4053599,214.3529969,102,0,0
102202,14,2,2,0,20,205.8111051,165.9635106,102,0,0
102202,15,2,2,0,20,191.9502877,270.5402291,102,0,0
102202,16,2,2,0,20,186.9359692,223.8728361,102,0,0
102202,17,2,2,0,20,173.552052,208.8160583,102,0,0
102202,18,2,2,0,20,176.6925722,166.2782158,102,0,0
102202,19,2,2,0,20,177.4875377,195.0261495,102,0,0
102202,20,2,2,0,20,179.7836064,136.0260748,102,0,0
102202,21,2,2,0,20,179.6252082,147.4759849,102,0,0
102202,22,2,2,0,20,182.1487566,182.1072249,102,1,0
102202,23,2,2,0,20,182.2260504,203.0856304,102,1,0
102202,24,2,2,0,20,186.5360869,195.3155726,102,1,0
102202,25,2,2,0,20,189.4176849,183.2518877,102,0,0
102202,26,2,2,0,20,188.9318897,182.8308981,102,0,0
102202,27,2,2,0,20,180.7044505,198.9649226,102,1,0
102202,28,2,2,0,20,178.2463484,165.708632,102,0,0
102202,29,2,2,0,20,183.3174417,166.9859325,102,1,0
102202,30,2,2,0,20,187.47181,173.4147597,102,1,0
102202,31,2,2,0,20,181.2048725,177.2820314,102,1,0
102202,32,2,2,0,20,186.5904661,166.0287968,102,1,0
102202,33,2,2,0,20,190.4793202,209.856216,102,1,1
102202,34,2,2,0,20,186.8316042,186.6101388,102,1,1
102202,35,2,2,0,20,197.1850628,181.0630686,102,1,1
102202,36,2,2,0,20,205.9473421,179.3034877,102,1,1
102202,37,2,2,0,20,203.8983513,167.7476724,102,1,1
102202,38,2,2,0,20,198.0503723,196.625793,102,1,1
102202,39,2,2,0,20,206.1893456,195.5895993,102,0,1
102202,40,2,2,0,20,210.6572836,296.1450732,102,0,1
102202,41,2,2,0,20,224.8124873,198.8468868,102,0,1
102202,42,2,2,0,20,214.8039498,171.0679857,102,0,1
102202,43,2,2,0,20,211.9656132,242.6813283,102,0,1
102202,44,2,2,0,20,204.2888652,178.3890586,102,0,1
102202,45,2,2,0,20,192.1115127,168.4311534,102,0,1
102202,46,2,2,0,20,196.6841443,264.2143012,102,0,1
102202,47,2,2,0,20,203.5272735,195.5276708,102,0,1
102202,48,2,2,0,20,220.4866948,182.0372421,102,0,1
102202,49,2,2,0,20,223.9737243,231.5391555,102,0,1
102202,50,2,2,0,20,219.9826891,188.2249208,102,0,1
102202,51,2,2,0,20,217.483584,229.687072,102,0,1
102202,52,2,2,0,20,217.6136667,219.6950631,102,0,1
102202,53,2,2,0,20,220.9337401,243.9899856,102,0,1
102202,54,2,2,0,20,229.5497842,232.0606378,102,0,1
102202,55,2,2,0,20,229.5212594,212.1808096,102,0,1
102202,56,2,2,0,20,234.2313903,215.9883818,102,0,1
102202,57,2,2,0,20,239.8664455,227.1656966,102,0,1
102202,58,2,2,0,20,231.9646026,229.5924386,102,0,1
102202,59,2,2,0,20,221.0019351,256.6959561,102,0,1
102202,60,2,2,0,20,223.0863039,216.0422792,102,0,1
102202,61,2,2,0,20,222.8424863,236.7075082,102,0,1
102202,62,2,2,0,20,213.9203368,210.5200659,102,0,1
102202,63,2,2,0,20,210.0083994,203.8005537,102,0,1
102202,64,2,2,0,20,206.2811407,145.6155848,102,0,1
102202,65,2,2,1,20,198.9923937,204.6395678,102,0,1
102202,66,2,2,1,20,205.2406008,177.5833407,102,0,1
102202,67,2,2,1,20,208.6814163,202.5053349,102,0,1
102202,68,2,2,1,20,201.8694341,228.6305264,102,0,1
102202,69,2,2,1,20,207.4980211,170.697907,102,0,1
102202,70,2,2,1,20,205.0041901,208.2750227,102,0,1
102202,71,2,2,1,20,199.2626796,208.9625594,102,0,1
102202,72,2,2,1,20,192.624595,203.2696959,102,0,1
102202,73,2,2,0,20,179.9498914,204.4516549,102,0,1
102202,74,2,2,0,20,171.0948516,201.3219869,102,0,1
102202,75,2,2,0,20,171.2360865,157.5448992,102,0,1
102202,76,2,2,0,20,175.6613588,167.9420987,102,0,1
102202,77,2,2,0,20,182.0997656,160.6594865,102,0,1
102202,78,2,2,0,20,173.4433745,111.5033534,102,0,1
102202,79,2,2,1,20,182.5157729,224.0813767,102,1,1
102202,80,2,2,1,20,182.8039799,166.8096403,102,1,1
102203,1,3,3,0,20,200,215.9166742,102,0,0
102203,2,3,3,0,20,192.192238,212.0426292,102,0,0
102203,3,3,3,0,20,197.9597631,173.5072272,102,0,0
102203,4,3,3,0,20,204.2598771,182.8791297,102,0,0
102203,5,3,3,0,20,202.3792544,180.897619,102,0,0
102203,6,3,3,1,20,201.6172738,233.2524063,102,0,0
102203,7,3,3,1,20,201.9965474,263.1884119,102,0,0
102203,8,3,3,0,20,208.6770621,227.3803023,102,0,0
102203,9,3,3,0,20,217.9722175,225.5005003,102,0,0
102203,10,3,3,0,20,218.0566764,228.7571511,102,0,0
102203,11,3,3,0,20,209.5111338,150.3245597,102,0,0
102203,12,3,3,1,20,218.2418287,188.4088575,102,0,0
102203,13,3,3,1,20,209.5082836,168.3690617,102,0,0
102203,14,3,3,0,20,210.219447,226.9897194,102,0,0
102203,15,3,3,0,20,210.9113585,230.4596251,102,0,0
102203,16,3,3,0,20,218.1690975,252.0294654,102,0,0
102203,17,3,3,0,20,213.1566954,208.9573014,102,0,0
102203,18,3,3,0,20,208.9153539,208.5554786,102,0,0
102203,19,3,3,0,20,207.7349925,194.8150014,102,0,0
102203,20,3,3,0,20,209.5553003,170.5151174,102,0,0
102203,21,3,3,1,20,211.0228939,215.2142882,102,0,0
102203,22,3,3,1,20,211.2122689,245.6822948,102,0,0
102203,23,3,3,0,20,213.1838453,279.780919,102,0,0
102203,24,3,3,0,20,214.6096594,245.8727544,102,0,0
102203,25,3,3,0,20,215.3870097,199.5848152,102,0,0
102203,26,3,3,0,20,219.9576882,231.0633965,102,0,0
102203,27,3,3,0,20,213.8635428,192.8654255,102,0,0
102203,28,3,3,0,20,213.5418025,201.3047806,102,0,0
102203,29,3,3,0,20,219.7893847,226.9902737,102,0,0
102203,30,3,3,0,20,224.5515149,280.0141331,102,0,0
102203,31,3,3,0,20,223.1050323,208.8849989,102,0,0
102203,32,3,3,0,20,211.3175528,229.6788867,102,0,0
102203,33,3,3,0,20,213.1305425,186.8061342,102,0,0
102203,34,3,3,0,20,210.5654477,221.8510444,102,0,0
102203,35,3,3,0,20,219.0183147,207.3487443,102,0,0
102203,36,3,3,0,20,223.7327479,250.4673927,102,0,0
102203,37,3,3,0,20,223.0160757,202.5877829,102,0,0
102203,38,3,3,0,20,213.3673816,240.3941959,102,0,0
102203,39,3,3,0,20,219.8722446,172.3276669,102,0,0
102203,40,3,3,0,20,228.3870661,241.0198365,102,0,0
102203,41,3,3,0,20,231.8147206,224.7437668,102,0,0
102203,42,3,3,0,20,234.1196217,249.9830579,102,0,0
102203,43,3,3,0,20,223.616901,186.78832,102,0,0
102203,44,3,3,0,20,229.7301881,201.0921366,102,0,0
102203,45,3,3,0,20,234.2572333,250.7400786,102,0,0
102203,46,3,3,0,20,225.355972,191.0677047,102,0,0
102203,47,3,3,0,20,227.5666849,187.8750421,102,0,0
102203,48,3,3,0,20,231.7554986,258.7742446,102,0,0
102203,49,3,3,0,20,228.7002827,232.6255565,102,0,0
102203,50,3,3,0,20,230.1344178,261.7260523,102,0,0
102203,51,3,3,0,20,228.1849077,239.7795075,102,0,0
102203,52,3,3,0,20,229.9462276,195.5051503,102,0,0
102203,53,3,3,0,20,230.8702852,181.0456788,102,0,0
102203,54,3,3,0,20,235.876883,216.8834398,102,0,0
102203,55,3,3,0,20,250.9518237,264.2280071,102,0,0
102203,56,3,3,0,20,252.6987553,320.6074553,102,0,0
102203,57,3,3,0,20,262.8594122,252.550328,102,0,0
102203,58,3,3,0,20,252.7737151,260.1010434,102,0,0
102203,59,3,3,0,20,259.8735511,245.5839486,102,0,0
102203,60,3,3,0,20,256.5943327,247.1280958,102,0,0
102203,61,3,3,0,20,253.4922482,242.7565706,102,0,0
102203,62,3,3,0,20,247.2922847,205.9453594,102,0,0
102203,63,3,3,0,20,253.8281432,247.3658467,102,0,0
102203,64,3,3,0,20,258.4195,238.0543689,102,0,0
102203,65,3,3,0,20,251.3945635,315.0097669,102,0,0
102203,66,3,3,0,20,261.6596916,305.7120674,102,0,0
102203,67,3,3,0,20,263.8122268,287.9163693,102,0,0
102203,68,3,3,0,20,261.481948,212.9066242,102,0,0
102203,69,3,3,0,20,260.0695471,263.9498231,102,0,0
102203,70,3,3,0,20,254.2730121,231.4241232,102,0,0
102203,71,3,3,0,20,260.3208756,289.2530144,102,0,0
102203,72,3,3,0,20,257.7355823,258.8324576,102,0,0
102203,73,3,3,0,20,243.7558857,299.7699184,102,0,0
102203,74,3,3,0,20,234.6058513,267.4873779,102,0,0
102203,75,3,3,0,20,241.6093452,244.7449417,102,0,0
102203,76,3,3,0,20,229.4410031,178.3577821,102,0,0
102203,77,3,3,0,20,231.3525885,274.6264484,102,0,0
102203,78,3,3,0,20,229.9896542,210.0120391,102,0,0
102203,79,3,3,0,20,226.6050143,207.9024205,102,0,0
102203,80,3,3,0,20,235.8648244,219.7884941,102,0,0
102204,1,4,4,0,20,200,115.8448989,102,0,0
102204,2,4,4,0,20,197.3824228,208.1365959,102,0,0
102204,3,4,4,0,20,192.2216742,204.362691,102,0,0
102204,4,4,4,0,20,190.4422298,209.1313583,102,0,0
102204,5,4,4,0,20,183.7326115,199.66113,102,0,0
102204,6,4,4,0,20,183.6676506,215.536213,102,0,0
102204,7,4,4,0,20,195.0042983,170.3690976,102,0,0
102204,8,4,4,0,20,197.1395463,166.5044059,102,0,0
102204,9,4,4,0,20,193.3592102,190.2850146,102,0,0
102204,10,4,4,0,20,190.1903522,129.4343605,102,0,0
102204,11,4,4,0,20,188.9804295,230.5537775,102,1,1
102204,12,4,4,0,20,187.4685133,156.9166077,102,1,1
102204,13,4,4,0,20,182.2197087,157.1461082,102,1,1
102204,14,4,4,0,20,182.3704307,195.445718,102,1,1
102204,15,4,4,0,20,167.2604789,130.1193007,102,1,1
102204,16,4,4,0,20,167.3557109,179.1612217,102,1,1
102204,17,4,4,0,20,163.2388039,137.4674052,102,1,1
102204,18,4,4,0,20,155.4409616,132.8511567,102,1,1
102204,19,4,4,1,20,154.8034252,128.5041452,102,1,1
102204,20,4,4,1,20,158.6684538,138.3702019,102,1,1
102204,21,4,4,1,20,159.2260279,157.8696924,102,1,1
102204,22,4,4,1,20,171.6702699,193.4332236,102,0,1
102204,23,4,4,1,20,172.587242,147.4618716,102,0,1
102204,24,4,4,1,20,175.4894222,178.9882815,102,1,1
102204,25,4,4,0,20,184.1158549,145.1894781,102,1,1
102204,26,4,4,0,20,184.4037503,181.2776503,102,1,1
102204,27,4,4,0,20,181.345013,197.09068,102,1,1
102204,28,4,4,0,20,185.5026935,198.5915045,102,1,1
102204,29,4,4,0,20,182.3340248,253.0905589,102,1,1
102204,30,4,4,0,20,169.081041,165.4849066,102,1,1
102204,31,4,4,0,20,172.9036003,197.7618917,102,1,1
102204,32,4,4,0,20,171.0709619,161.300488,102,1,1
102204,33,4,4,0,20,159.5197741,176.3212496,102,1,1
102204,34,4,4,0,20,151.4621872,149.720332,102,1,1
102204,35,4,4,0,20,159.6726198,166.0745117,102,1,1
102204,36,4,4,0,20,160.9062791,135.5689809,102,1,1
102204,37,4,4,0,20,173.3748652,161.2926764,102,1,1
102204,38,4,4,0,20,161.0412136,194.4156132,102,1,1
102204,39,4,4,0,20,173.4932751,186.9668324,102,1,1
102204,40,4,4,0,20,182.7571446,192.7613776,102,1,1
102204,41,4,4,0,20,184.6419634,166.0509375,102,1,1
102204,42,4,4,0,20,174.9284,154.3064018,102,1,1
102204,43,4,4,1,20,187.3995676,173.3180683,102,0,1
102204,44,4,4,1,20,178.7262445,192.3775368,102,1,1
102204,45,4,4,1,20,178.8708581,182.1964204,102,1,1
102204,46,4,4,1,20,173.4992066,215.4861364,102,1,1
102204,47,4,4,1,20,174.6786635,166.8027644,102,1,1
102204,48,4,4,1,20,180.4965348,175.4270878,102,1,1
102204,49,4,4,1,20,179.7442269,201.0659484,102,1,1
102204,50,4,4,1,20,173.879444,146.3056029,102,1,1
102204,51,4,4,0,20,176.5165685,128.5707841,102,1,1
102204,52,4,4,0,20,179.6905774,191.6902765,102,1,1
102204,53,4,4,0,20,168.7657779,214.8699118,102,1,1
102204,54,4,4,0,20,176.0423055,137.6155472,102,1,1
102204,55,4,4,0,20,170.1909419,201.1288286,102,1,1
102204,56,4,4,0,20,172.938462,169.4897135,102,0,1
102204,57,4,4,0,20,177.2124618,192.7029291,102,1,1
102204,58,4,4,0,20,175.2391628,183.1170132,102,1,1
102204,59,4,4,0,20,180.7814873,164.0563982,102,1,1
102204,60,4,4,0,20,188.6888691,204.2113959,102,1,1
102204,61,4,4,0,20,190.1916114,187.3841694,102,1,1
102204,62,4,4,0,20,188.488702,177.363905,102,1,1
102204,63,4,4,0,20,193.4085902,193.7284065,102,1,1
102204,64,4,4,0,20,201.4351345,195.9826613,102,1,1
102204,65,4,4,0,20,202.6909453,221.9970925,102,1,1
102204,66,4,4,0,20,204.4567172,254.9264503,102,1,1
102204,67,4,4,0,20,213.6819261,201.1159771,102,1,1
102204,68,4,4,0,20,216.2757648,190.6360366,102,1,1
102204,69,4,4,0,20,215.7577348,246.0729764,102,1,1
102204,70,4,4,0,20,215.5917146,189.0064845,102,1,1
102204,71,4,4,0,20,217.0213744,207.0436269,102,1,1
102204,72,4,4,0,20,203.8087555,203.3335095,102,0,1
